entity_id	valid	rejected	polled	electors	SLPP	NDF	NMPP	NPP	IND11	DUNF	SPSL	JSWP	IND02	IND09	IND10	JSP	RJA	IND08	NUA	IND07	FSP	IND01	ONF	SLLP	IND13	DNM	IND14	IND03	USP	IND05	NSU	SEP	IND12	IND04	OPPP	OWORS	IND15	NSSP	IND06
EC-20B	92759.00000000004	1058.9999999999998	93818.00000000004	108089.99999999999	59360.0	28688.000000000015	2536.9999999999995	144.99999999999994	248.00000000000003	187.99999999999997	274.9999999999999	216.00000000000003	73.0	69.00000000000003	25.99999999999999	88.99999999999993	109.99999999999997	66.00000000000001	70.00000000000004	82.00000000000003	57.99999999999998	39.00000000000002	57.99999999999998	55.99999999999999	41.999999999999986	24.000000000000014	24.000000000000014	24.000000000000014	21.999999999999996	13.999999999999998	28.99999999999999	24.000000000000014	27.999999999999996	15.999999999999998	24.99999999999999	6.0000000000000036	8.999999999999996	12.999999999999995	6.0000000000000036
EC-20C	134817.99999999997	1034.0000000000002	135851.99999999997	154442.0	91348.99999999999	35557.000000000015	5094.000000000001	232.00000000000003	280.99999999999994	215.0	402.99999999999983	336.99999999999994	75.00000000000001	79.0	12.000000000000002	61.0	165.00000000000003	54.0	125.00000000000003	69.00000000000001	131.99999999999997	56.999999999999986	65.99999999999999	50.00000000000001	61.0	41.0	24.000000000000004	49.00000000000001	32.00000000000001	19.999999999999993	17.999999999999996	30.999999999999993	35.99999999999999	30.999999999999993	16.000000000000004	24.000000000000004	9.999999999999996	8.999999999999998	3.0000000000000004
EC-20P	21687	334	22021	22330	13754	6380	1340	79	21	10	15	23	7	3	0	12	3	1	3	3	10	8	2	0	1	1	0	2	0	0	1	0	1	4	0	2	0	1	0
EC-21A	83440.99999999999	587.0000000000002	84028.00000000001	97310.99999999999	50992.999999999985	28854.999999999993	1946.0	174.99999999999997	159.99999999999997	110.99999999999997	202.0	139.99999999999997	95.00000000000001	62.999999999999986	11.999999999999996	65.0	75.99999999999997	49.0	58.99999999999999	60.00000000000003	39.99999999999999	47.999999999999986	25.99999999999999	33.0	30.000000000000014	25.000000000000004	28.999999999999996	13.999999999999996	11.999999999999996	8.0	11.999999999999996	22.000000000000007	18.999999999999993	13.999999999999996	13.999999999999996	9.999999999999998	6.999999999999998	12.999999999999995	4.0
EC-21B	106986.00000000003	817.9999999999998	107803.99999999997	123967.0	64809.0	37399.99999999999	2733.0	237.0	197.00000000000003	180.00000000000006	223.00000000000006	138.0	105.0	90.00000000000003	15.999999999999995	91.00000000000001	121.0	69.0	79.99999999999999	59.00000000000001	42.99999999999999	34.0	58.00000000000001	30.0	27.0	30.0	17.0	27.0	19.999999999999996	15.0	25.0	25.0	19.999999999999996	15.0	11.999999999999998	5.999999999999999	13.0	15.0	5.999999999999999
EC-21C	76328.99999999999	606.0000000000001	76935.0	88540.00000000001	41469.00000000001	31845.0	1315.0	119.99999999999993	160.00000000000003	118.99999999999997	145.99999999999997	108.00000000000003	112.0	125.99999999999996	10.999999999999998	86.99999999999999	67.00000000000001	82.00000000000003	60.99999999999999	80.99999999999997	20.000000000000004	51.99999999999999	35.99999999999999	45.000000000000014	25.0	20.000000000000004	34.99999999999999	20.000000000000004	17.0	8.000000000000002	29.999999999999982	16.000000000000004	20.999999999999996	17.0	20.999999999999996	12.999999999999998	10.999999999999998	10.000000000000002	2.9999999999999996
EC-21D	94147.0	741.0	94888.00000000001	109756.0	53119.999999999985	36421.000000000015	2159.9999999999995	206.0	219.99999999999994	217.00000000000006	252.99999999999997	179.00000000000009	153.99999999999994	124.0	20.0	76.99999999999997	136.99999999999997	114.00000000000001	84.00000000000003	87.0	43.0	62.0	65.99999999999999	58.0	46.0	37.0	37.0	46.99999999999998	26.999999999999996	10.999999999999996	18.999999999999993	32.00000000000001	18.000000000000007	16.000000000000004	24.99999999999999	7.000000000000002	9.000000000000004	11.999999999999998	2.0000000000000004
EC-21E	90737.99999999997	756.9999999999998	91495.00000000003	106025.00000000001	48866.999999999985	38008.00000000001	1742.9999999999995	150.00000000000009	217.00000000000006	181.00000000000006	200.00000000000009	166.00000000000006	113.99999999999996	136.0	12.00000000000001	101.0	98.00000000000003	73.0	86.99999999999999	80.0	38.99999999999999	52.99999999999999	66.0	61.00000000000001	32.0	29.000000000000007	25.999999999999996	12.999999999999998	29.999999999999986	8.0	29.000000000000007	17.999999999999996	21.0	14.999999999999993	17.0	14.999999999999993	10.0	16.0	7.000000000000002
EC-21F	87071.0	723.0	87794.0	99795.99999999999	50805.99999999999	32691.000000000004	1344.0	159.99999999999997	199.99999999999997	198.99999999999994	211.00000000000003	161.99999999999997	150.99999999999994	97.99999999999997	27.99999999999999	95.0	110.0	78.99999999999999	89.99999999999994	101.99999999999997	31.0	53.0	56.99999999999999	69.0	39.99999999999999	30.000000000000007	31.0	24.999999999999996	27.99999999999999	10.999999999999998	30.000000000000007	30.000000000000007	23.000000000000004	24.999999999999996	15.999999999999998	4.999999999999999	15.999999999999998	21.0	3.9999999999999996
EC-21G	57224.00000000001	414.9999999999999	57639.00000000001	65310.00000000001	35398.999999999985	19291.000000000004	1221.0	99.99999999999999	133.0	104.99999999999999	173.00000000000009	89.00000000000001	57.00000000000001	57.00000000000001	6.000000000000001	60.99999999999999	75.0	39.99999999999999	49.0	39.99999999999999	41.99999999999997	21.999999999999996	38.999999999999986	37.0	24.999999999999996	25.999999999999996	12.000000000000002	10.999999999999998	15.0	9.999999999999998	21.999999999999996	18.0	12.000000000000002	9.0	3.0000000000000004	4.999999999999999	6.999999999999999	9.0	3.9999999999999996
EC-21H	122730.00000000001	827.9999999999999	123558.00000000001	144557.99999999997	83520.0	32052.000000000004	4747.0	185.99999999999994	259.00000000000006	212.99999999999997	240.0000000000001	274.0	95.99999999999997	99.99999999999999	18.0	83.99999999999999	115.99999999999999	62.0	122.99999999999999	60.00000000000003	62.0	44.000000000000014	60.99999999999997	53.000000000000014	46.999999999999986	40.0	17.0	37.99999999999998	23.999999999999993	15.000000000000007	33.00000000000001	27.999999999999993	20.0	23.999999999999993	17.0	7.999999999999998	17.0	18.99999999999999	13.0
EC-21P	29005	378	29383	29716	19061	7940	1678	183	10	7	14	23	6	3	1	10	9	2	5	1	16	15	2	0	1	2	4	1	2	1	1	2	0	0	3	0	0	1	1
EC-22A	73240.00000000001	593.0	73833.0	86350.99999999996	41632.0	28096.999999999993	2164.0	213.00000000000003	106.00000000000001	88.00000000000004	162.00000000000006	86.99999999999999	51.0	54.99999999999998	14.000000000000005	44.00000000000002	60.99999999999999	45.99999999999999	64.0	25.999999999999996	53.00000000000001	35.0	22.999999999999996	20.000000000000007	24.999999999999996	17.000000000000004	12.0	17.000000000000004	14.000000000000005	6.0	14.000000000000005	17.000000000000004	6.0	20.999999999999993	11.000000000000005	11.000000000000005	8.0	6.0	14.000000000000005
EC-22B	55480.000000000015	471.9999999999999	55951.999999999985	65330.99999999999	32376.00000000001	20475.000000000004	1405.0000000000005	174.00000000000006	81.99999999999999	85.00000000000001	138.0	70.00000000000003	54.00000000000001	54.00000000000001	9.999999999999998	55.999999999999986	63.99999999999999	50.0	32.99999999999999	37.99999999999999	81.99999999999999	33.99999999999999	27.999999999999993	19.999999999999996	22.0	13.000000000000004	13.999999999999996	9.999999999999998	11.0	6.000000000000001	16.999999999999996	11.0	11.0	11.0	6.999999999999998	6.000000000000001	6.000000000000001	4.999999999999999	1.9999999999999998
EC-22C	58693.99999999998	624.9999999999998	59318.999999999985	69472.99999999999	36109.00000000001	19341.000000000004	2031.9999999999989	263.0	83.00000000000001	87.99999999999999	128.99999999999994	83.00000000000001	37.0	37.0	11.999999999999998	33.00000000000001	58.0	26.0	27.000000000000004	21.999999999999996	84.0	37.99999999999999	21.999999999999996	16.999999999999996	13.999999999999996	11.999999999999998	7.999999999999997	9.999999999999998	18.000000000000007	7.999999999999997	18.000000000000007	11.999999999999998	18.000000000000007	6.999999999999998	4.999999999999999	5.999999999999999	9.000000000000004	3.9999999999999987	3.9999999999999987
EC-22D	53584.00000000001	519.0000000000001	54102.99999999998	63798.000000000015	31902.0	18657.0	1827.9999999999995	202.0	89.0	114.99999999999996	153.99999999999997	72.00000000000001	48.99999999999997	40.0	13.000000000000005	40.0	51.0	26.00000000000001	37.999999999999986	37.00000000000001	42.99999999999999	29.000000000000004	27.0	13.999999999999996	13.000000000000005	13.999999999999996	10.0	18.000000000000004	20.0	11.999999999999998	15.0	9.000000000000002	10.0	6.999999999999998	2.0	6.999999999999998	6.999999999999998	8.0	5.999999999999999
EC-22E	75799.00000000003	560.9999999999999	76360.0	91492.0	34443.00000000001	37967.0	1856.0000000000005	210.99999999999997	132.99999999999997	123.0	178.0	77.00000000000001	58.000000000000014	83.00000000000003	7.0	70.99999999999997	64.99999999999996	57.00000000000001	41.0	31.0	59.000000000000014	39.99999999999999	38.99999999999997	35.0	27.00000000000001	18.0	29.000000000000007	19.999999999999996	19.000000000000004	7.9999999999999964	14.999999999999996	12.000000000000004	9.999999999999998	14.999999999999996	13.000000000000005	14.999999999999996	6.000000000000002	12.000000000000004	6.000000000000002
EC-22F	43081.999999999985	287.99999999999994	43369.999999999985	50780.0	24294.0	17074.999999999996	752.0	81.0	79.99999999999999	95.99999999999999	120.0	60.0	34.00000000000001	39.0	11.999999999999998	31.999999999999993	45.000000000000014	42.0	35.0	23.0	66.00000000000001	26.0	23.999999999999996	14.0	24.999999999999996	7.999999999999998	7.999999999999998	10.999999999999998	10.999999999999998	2.9999999999999996	8.999999999999998	8.999999999999998	10.999999999999998	9.999999999999998	3.999999999999999	7.0	5.999999999999999	3.999999999999999	5.999999999999999
EC-22G	63446.999999999985	659.0	64105.999999999985	74836.0	32753.000000000004	28215.000000000004	990.0	96.99999999999997	145.00000000000003	124.99999999999997	119.00000000000001	95.99999999999997	65.00000000000001	79.99999999999999	26.000000000000004	93.0	61.00000000000001	99.0	53.0	65.00000000000001	24.999999999999996	30.00000000000001	35.999999999999986	37.00000000000001	26.000000000000004	30.00000000000001	17.000000000000004	19.000000000000004	15.000000000000005	13.000000000000002	23.999999999999993	14.0	16.000000000000004	11.999999999999996	17.000000000000004	5.999999999999998	13.000000000000002	8.000000000000002	7.0
EC-22H	62980.999999999985	570.0	63551.0	74386.0	35714.00000000001	24604.0	1403.0	120.00000000000001	123.00000000000001	89.0	125.0	92.99999999999999	43.99999999999998	75.0	15.000000000000002	56.000000000000014	63.00000000000003	44.99999999999999	51.000000000000014	41.99999999999998	52.000000000000014	33.000000000000014	28.000000000000007	21.99999999999999	20.99999999999999	21.99999999999999	9.0	15.999999999999998	19.000000000000004	7.000000000000002	21.99999999999999	14.000000000000004	7.999999999999999	15.999999999999998	7.000000000000002	7.000000000000002	10.999999999999995	3.0	1.9999999999999998
EC-22I	57810.99999999999	470.9999999999999	58282.00000000001	67423.99999999999	31391.999999999993	23732.999999999996	1116.0	97.00000000000001	116.99999999999999	105.99999999999997	142.99999999999997	122.0	66.0	95.99999999999999	16.0	67.0	52.00000000000001	101.00000000000001	68.99999999999999	73.00000000000001	61.0	36.000000000000014	39.00000000000001	36.000000000000014	25.0	47.99999999999999	17.0	26.999999999999996	18.000000000000007	9.000000000000004	26.000000000000004	13.999999999999996	11.999999999999998	11.999999999999998	21.999999999999996	9.000000000000004	15.000000000000004	11.999999999999998	6.999999999999998
EC-22P	31713	394	32107	32569	19869	9868	1497	253	20	11	14	28	11	5	3	16	2	3	11	7	39	17	2	0	3	3	3	0	4	4	2	4	1	0	4	4	2	2	1
