entity_id	valid	rejected	polled	electors	NPP	SJB	NDF	SLPP	ITAK	SB	SLMC	UDV	UNP	DTNA	DLF	DNA	ACTC	TMVP	ACMC	PSA	EPDP	IND17-10	JPF	UNA	SLLP	DP	IND11-04	TMK	JSP	NFGG	UNFF	APP	IND14-10	IND07-11	NIF	IND06-06	IND03-19	NPPT	AJP	IND01-02	TULF	IND02-18	DUNF	SBP	IND02-21	IND13-12	IND08-09	PPP	IND23-11	IND01-06	IND11-06	IND08-04	IND04-21	IND03-10	IND02-20	IND02-22	IND06-03	ERDF	IND02-10	IND04-07	IND02-08	IND06-02	IND06-16	IND10-03	IND02-02	IND01-04	IND04-15	DUA	IND07-21	IND06-15	IND02-05	IND13-10	SLSP	IND05-10	IND01-09	IND11-10	JSWP	IND01-22	USP	IND07-01	IND16-10	IND15-01	IND04-04	IND07-03	IND03-13	IND01-05	IND18-12	IND10-06	IND01-16	IND05-21	IND03-04	IND07-10	IND05-12	IND22-11	IND18-10	IND01-19	IND05-16	IND02-06	IND02-09	IND07-06	IND03-06	IND01-07	IND03-21	IND04-06	IND10-12	__OTHER
EC-19F	42278	3473	45751	64696	23812	10588	2681	1478	0	424	0	957	0	0	344	96	0	0	0	154	0	0	126	549	0	76	0	0	61	0	0	72	0	0	0	0	627	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	90
EC-19G	53174	3540	56714	80320	31194	12083	2849	1149	0	787	0	1500	0	0	378	120	0	0	0	126	0	0	131	1633	0	67	0	0	62	0	0	68	0	0	0	0	742	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	122
EC-19H	57881	4137	62018	89025	35279	10685	6133	865	0	533	0	814	0	0	492	173	0	0	0	152	0	0	151	1100	0	104	0	0	108	0	0	68	0	0	0	0	883	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	162
EC-19I	44149	3867	48016	69985	23093	12042	3256	665	0	450	0	627	0	0	463	156	0	0	0	135	0	0	151	1711	0	117	0	0	102	0	0	73	0	0	0	0	792	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	146
EC-19P	41701	1196	42897	43502	33780	3866	2227	675	0	209	0	187	0	0	123	20	0	0	0	104	0	0	11	230	0	43	0	0	15	0	0	6	0	0	0	0	104	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	58
EC-20	271856	12991	284847	399166	174730	62014	10697	11624	0	3455	0	0	0	0	1569	657	0	0	0	675	0	0	913	0	0	0	0	0	392	0	309	353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1425
EC-20A	58089	2979	61068	88170	33633	13213	6310	1981	0	785	0	0	0	0	380	291	0	0	0	181	0	0	162	0	0	0	0	0	69	0	56	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262
EC-20B	74887	4347	79234	116533	47107	19007	1338	3909	0	697	0	0	0	0	424	179	0	0	0	127	0	0	402	0	0	0	0	0	79	0	101	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421
EC-20C	113870	4954	118824	168137	74304	26497	2216	5084	0	1803	0	0	0	0	699	154	0	0	0	306	0	0	315	0	0	0	0	0	231	0	131	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	707
EC-20P	25010	711	25721	26326	19686	3297	833	650	0	170	0	0	0	0	66	33	0	0	0	61	0	0	34	0	0	0	0	0	13	0	21	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35
EC-21	596370	37070	633440	923736	368229	133041	26171	29316	0	10485	0	0	0	0	5067	615	0	0	0	1261	0	0	2037	1871	0	0	0	0	814	0	696	875	0	0	584	0	0	1041	0	0	0	0	0	0	4200	0	0	369	0	0	0	0	3102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2153	0	0	0	470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1350	0	0	0	0	0	0	0	0	0	0	0	0	1164	0	0	1459
EC-21A	64517	3262	67779	103310	42186	12344	3612	2049	0	1230	0	0	0	0	786	80	0	0	0	137	0	0	148	114	0	0	0	0	82	0	60	80	0	0	71	0	0	85	0	0	0	0	0	0	433	0	0	30	0	0	0	0	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	160
EC-21B	83248	5256	88504	131443	51654	17050	4402	3988	0	2089	0	0	0	0	807	68	0	0	0	86	0	0	326	515	0	0	0	0	127	0	126	102	0	0	72	0	0	215	0	0	0	0	0	0	483	0	0	91	0	0	0	0	363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	207
EC-21C	58643	5038	63681	94059	33054	16069	3684	1670	0	765	0	0	0	0	502	73	0	0	0	64	0	0	337	154	0	0	0	0	95	0	67	87	0	0	66	0	0	256	0	0	0	0	0	0	415	0	0	32	0	0	0	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	428	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	123
EC-21D	74428	4701	79129	117711	48199	17723	1885	2238	0	651	0	0	0	0	603	104	0	0	0	117	0	0	221	169	0	0	0	0	87	0	88	139	0	0	131	0	0	130	0	0	0	0	0	0	608	0	0	47	0	0	0	0	499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	190
EC-21E	71280	4837	76117	112896	40877	19480	2580	3632	0	689	0	0	0	0	511	69	0	0	0	140	0	0	423	260	0	0	0	0	86	0	98	128	0	0	61	0	0	83	0	0	0	0	0	0	571	0	0	32	0	0	0	0	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	518	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	170
EC-21F	68742	5131	73873	106204	37248	17013	2860	7272	0	901	0	0	0	0	555	74	0	0	0	104	0	0	219	157	0	0	0	0	102	0	77	106	0	0	57	0	0	80	0	0	0	0	0	0	516	0	0	53	0	0	0	0	433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	215
EC-21G	44653	2890	47543	69438	24758	10302	2885	3216	0	1301	0	0	0	0	316	55	0	0	0	155	0	0	114	70	0	0	0	0	65	0	44	70	0	0	42	0	0	71	0	0	0	0	0	0	352	0	0	27	0	0	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	134
EC-21H	99654	5246	104900	156221	65477	20091	2735	4220	0	2396	0	0	0	0	887	78	0	0	0	389	0	0	226	390	0	0	0	0	152	0	126	160	0	0	73	0	0	106	0	0	0	0	0	0	804	0	0	52	0	0	0	0	518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	240
EC-21P	31205	709	31914	32454	24776	2969	1528	1031	0	463	0	0	0	0	100	14	0	0	0	69	0	0	23	42	0	0	0	0	18	0	10	3	0	0	11	0	0	15	0	0	0	0	0	0	18	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	20
EC-22	482151	18638	500789	709622	312441	109691	26309	12373	0	7602	0	0	0	0	0	1282	0	0	0	1693	0	0	1437	0	0	891	0	0	598	0	599	0	0	0	0	0	0	685	0	0	0	0	0	0	0	0	0	498	0	0	0	0	0	0	0	3031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	0	0	0	0	1871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	866
EC-22A	59728	1882	61610	89034	40433	12376	2982	1664	0	803	0	0	0	0	0	162	0	0	0	135	0	0	158	0	0	100	0	0	70	0	53	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86
EC-22B	44541	1697	46238	67106	28537	9718	3397	862	0	514	0	0	0	0	0	177	0	0	0	175	0	0	177	0	0	55	0	0	64	0	46	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92
EC-22C	48104	1543	49647	72383	34201	7954	2522	1168	0	692	0	0	0	0	0	126	0	0	0	310	0	0	112	0	0	167	0	0	68	0	66	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88
EC-22D	44596	1618	46214	67197	31220	7834	3043	849	0	435	0	0	0	0	0	161	0	0	0	135	0	0	71	0	0	102	0	0	52	0	60	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59
EC-22E	64222	2191	66413	97133	42748	14348	2139	1785	0	1554	0	0	0	0	0	100	0	0	0	157	0	0	134	0	0	110	0	0	88	0	72	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96
EC-22F	34399	1576	35975	52343	21894	8289	1139	1193	0	686	0	0	0	0	0	61	0	0	0	174	0	0	99	0	0	127	0	0	49	0	54	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75
EC-22G	50844	3112	53956	77751	27276	16010	3259	1510	0	1121	0	0	0	0	0	158	0	0	0	65	0	0	350	0	0	40	0	0	81	0	70	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133
EC-22H	52905	1924	54829	78549	33228	12830	3298	1378	0	669	0	0	0	0	0	167	0	0	0	243	0	0	115	0	0	50	0	0	58	0	57	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87
EC-22I	47814	2427	50241	71740	24873	16819	2474	1302	0	724	0	0	0	0	0	126	0	0	0	214	0	0	199	0	0	82	0	0	54	0	105	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141
EC-22P	34998	668	35666	36386	28031	3513	2056	662	0	404	0	0	0	0	0	44	0	0	0	85	0	0	22	0	0	58	0	0	14	0	16	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
LK	11148006	667240	11815246	17140354	6863186	1968716	500835	350429	257813	178006	87038	83488	66234	65382	50836	45419	39894	34440	33911	29611	28985	27855	25444	22548	17710	16950	13378	13295	12743	8447	7796	7666	7496	7484	7182	6895	6886	6307	6043	5205	5061	4555	4480	4449	4200	4145	4024	3985	3683	3641	3233	3174	3102	3045	3043	3031	2897	2865	2840	2782	2750	2702	2592	2536	2377	2255	2206	2198	2153	2148	2099	2089	2087	2050	2038	1926	1920	1871	1838	1799	1793	1792	1754	1743	1701	1657	1466	1423	1356	1350	1313	1280	1280	1264	1262	1241	1231	1213	1196	1180	1165	1165	1164	1133	1117	86345
