entity_id	valid	rejected	polled	electors	UNP	UPFA	DNA	TULF	LLF	ELPP	UNAF	IG1C	USP	SLNF	SEP	ONF	UDF	JSP	MNA	SMBP	IG6C	CDUA	SLLP	IG4C	NPP	IG2C	OWORS	PNF	IG9C	IG5C	ELMS	IG7C	IG8C	IG3C	OWOS	JS	J	OORS
LK-7142010	1234	84	1318	2352	299	875	52		0		0			0			0	0		2			0					0			0							
LK-7142015	1073	73	1146	2046	260	761	45		0		0			0			0	0		2			0					0			0							
LK-7142020	552	37	590	1053	133	392	23		0		0			0			0	0		1			0					0			0							
LK-7142025	703	48	751	1341	170	499	30		0		0			0			0	0		1			0					0			0							
LK-7142030	483	32	516	922	117	343	20		0		0			0			0	0		1			0					0			0							
LK-7142035	947	64	1012	1806	229	672	40		0		0			0			0	0		2			0					0			0							
LK-7142040	701	47	749	1336	170	497	29		0		0			0			0	0		1			0					0			0							
LK-7142045	475	32	507	906	115	337	20		0		0			0			0	0		1			0					0			0							
LK-7142050	512	34	547	977	124	363	21		0		0			0			0	0		1			0					0			0							
LK-7142055	483	32	516	922	117	343	20		0		0			0			0	0		1			0					0			0							
LK-7142060	511	34	546	975	124	363	21		0		0			0			0	0		1			0					0			0							
LK-7142065	412	28	440	786	99	292	17		0		0			0			0	0		0			0					0			0							
LK-7142070	510	34	544	972	123	361	21		0		0			0			0	0		1			0					0			0							
LK-7142075	331	22	354	632	80	235	14		0		0			0			0	0		0			0					0			0							
LK-7142080	722	49	771	1377	175	512	30		0		0			0			0	0		1			0					0			0							
LK-7142085	502	34	536	957	121	356	21		0		0			0			0	0		1			0					0			0							
LK-7142090	519	35	554	989	125	368	22		0		0			0			0	0		1			0					0			0							
LK-7142095	438	29	468	835	106	311	18		0		0			0			0	0		0			0					0			0							
LK-7142100	433	29	463	826	105	307	18		0		0			0			0	0		0			0					0			0							
LK-7142105	564	38	602	1075	136	400	24		0		0			0			0	0		1			0					0			0							
LK-7145	15953	1082	17042	30474	3863	11311	672		0		0			0			0	0		21			0					0			0							
LK-7145005	955	65	1020	1821	231	677	40		0		0			0			0	0		2			0					0			0							
LK-7145010	607	41	649	1159	147	431	25		0		0			0			0	0		1			0					0			0							
LK-7145015	624	42	667	1190	151	443	26		0		0			0			0	0		1			0					0			0							
LK-7145020	426	29	455	812	103	302	18		0		0			0			0	0		0			0					0			0							
LK-7145025	604	41	645	1151	146	428	25		0		0			0			0	0		1			0					0			0							
LK-7145030	454	31	485	866	110	322	19		0		0			0			0	0		0			0					0			0							
LK-7145035	475	32	507	906	115	337	20		0		0			0			0	0		1			0					0			0							
LK-7145040	430	29	459	819	104	305	18		0		0			0			0	0		0			0					0			0							
LK-7145045	669	45	715	1277	162	475	28		0		0			0			0	0		1			0					0			0							
LK-7145050	334	22	356	637	81	237	14		0		0			0			0	0		0			0					0			0							
LK-7145055	384	30	415	784	95	266	20		0		0			0			0	0		0			0					0			0							
LK-7145060	769	52	821	1466	186	545	32		0		0			0			0	0		1			0					0			0							
LK-7145065	1247	85	1332	2378	302	885	53		0		0			0			0	0		2			0					0			0							
LK-7145070	964	65	1029	1837	233	684	41		0		0			0			0	0		2			0					0			0							
LK-7145075	467	31	498	890	113	331	19		0		0			0			0	0		1			0					0			0							
LK-7145080	619	42	661	1181	150	439	26		0		0			0			0	0		1			0					0			0							
LK-7145085	1272	86	1359	2426	308	903	54		0		0			0			0	0		2			0					0			0							
LK-7145090	623	42	665	1188	151	442	26		0		0			0			0	0		1			0					0			0							
LK-7145095	693	47	740	1322	168	492	29		0		0			0			0	0		1			0					0			0							
LK-7145100	330	22	352	629	80	234	14		0		0			0			0	0		0			0					0			0							
LK-7145105	513	35	548	978	124	364	21		0		0			0			0	0		1			0					0			0							
LK-7145110	674	46	720	1286	163	478	28		0		0			0			0	0		1			0					0			0							
LK-7145115	578	39	617	1102	140	410	24		0		0			0			0	0		1			0					0			0							
LK-7145120	336	22	359	641	81	238	14		0		0			0			0	0		0			0					0			0							
LK-7145125	451	30	482	860	109	320	19		0		0			0			0	0		0			0					0			0							
LK-7145130	455	31	486	868	110	323	19		0		0			0			0	0		0			0					0			0							
LK-7148	21585	1480	23087	41432	5096	15122	1168		0		0			0			0	0		75			0					0			0							
LK-7148005	298	20	319	569	72	211	12		0		0			0			0	0		0			0					0			0							
LK-7148010	442	30	473	844	107	314	18		0		0			0			0	0		0			0					0			0							
LK-7148015	668	45	713	1274	162	474	28		0		0			0			0	0		1			0					0			0							
LK-7148020	635	43	679	1212	154	451	27		0		0			0			0	0		1			0					0			0							
LK-7148025	661	45	706	1261	160	469	28		0		0			0			0	0		1			0					0			0							
LK-7148030	759	51	811	1447	184	538	32		0		0			0			0	0		1			0					0			0							
LK-7148035	899	61	960	1714	218	637	38		0		0			0			0	0		1			0					0			0							
LK-7148040	871	59	930	1661	211	618	37		0		0			0			0	0		1			0					0			0							
LK-7148045	420	25	445	800	100	276	41		0		0			0			0	0		0			0					0			0							
LK-7148050	330	20	350	628	78	217	32		0		0			0			0	0		0			0					0			0							
LK-7148055	743	45	788	1416	177	490	72		0		0			0			0	0		1			0					0			0							
LK-7148060	610	37	648	1163	145	402	59		0		0			0			0	0		1			0					0			0							
LK-7148065	622	37	660	1186	148	410	61		0		0			0			0	0		1			0					0			0							
LK-7148070	393	30	423	770	86	277	22		0		0			0			0	0		4			0					0			0							
LK-7148075	790	62	852	1548	174	557	45		0		0			0			0	0		9			0					0			0							
LK-7148080	620	37	657	1180	147	408	60		0		0			0			0	0		1			0					0			0							
LK-7148085	388	26	415	741	94	275	16		0		0			0			0	0		0			0					0			0							
LK-7148090	625	49	675	1226	137	441	36		0		0			0			0	0		7			0					0			0							
LK-7148095	647	50	698	1269	142	457	37		0		0			0			0	0		8			0					0			0							
LK-7148100	697	54	751	1366	153	491	40		0		0			0			0	0		8			0					0			0							
LK-7148105	398	31	429	780	87	281	23		0		0			0			0	0		4			0					0			0							
LK-7148110	464	36	501	910	102	327	26		0		0			0			0	0		5			0					0			0							
LK-7148115	552	37	589	1052	133	391	23		0		0			0			0	0		1			0					0			0							
LK-7148120	572	44	617	1121	126	403	33		0		0			0			0	0		7			0					0			0							
LK-7148125	429	33	462	841	94	302	24		0		0			0			0	0		5			0					0			0							
LK-7148130	362	24	387	691	87	257	15		0		0			0			0	0		0			0					0			0							
LK-7148135	282	19	302	539	68	200	12		0		0			0			0	0		0			0					0			0							
LK-7148140	424	28	453	809	103	301	18		0		0			0			0	0		0			0					0			0							
LK-7148145	376	25	402	718	91	267	16		0		0			0			0	0		0			0					0			0							
LK-7148150	609	41	651	1162	147	432	26		0		0			0			0	0		1			0					0			0							
LK-7148155	472	32	504	900	114	335	20		0		0			0			0	0		1			0					0			0							
LK-7148160	680	46	727	1297	165	483	29		0		0			0			0	0		1			0					0			0							
LK-7148165	730	49	780	1392	177	518	31		0		0			0			0	0		1			0					0			0							
LK-7148170	595	40	636	1135	144	422	25		0		0			0			0	0		1			0					0			0							
LK-7148175	524	35	560	1000	127	372	22		0		0			0			0	0		1			0					0			0							
LK-7148180	349	23	373	666	84	248	14		0		0			0			0	0		0			0					0			0							
LK-7148185	448	30	479	855	108	318	19		0		0			0			0	0		0			0					0			0							
LK-7148190	422	28	450	804	102	299	18		0		0			0			0	0		0			0					0			0							
LK-7148195	779	53	832	1485	188	553	33		0		0			0			0	0		1			0					0			0							
LK-7151	9495	727	10244	18626	2076	6695	531		0		0			0			0	0		100			0					0			0							
LK-7151005	149	11	160	292	32	105	8		0		0			0			0	0		1			0					0			0							
LK-7151010	236	18	255	463	52	166	13		0		0			0			0	0		2			0					0			0							
LK-7151015	262	20	282	513	57	184	15		0		0			0			0	0		3			0					0			0							
LK-7151020	137	10	148	270	30	97	8		0		0			0			0	0		1			0					0			0							
LK-7151025	107	8	115	210	23	75	6		0		0			0			0	0		1			0					0			0							
LK-7151030	170	13	184	334	37	120	9		0		0			0			0	0		2			0					0			0							
LK-7151035	116	9	125	228	25	82	6		0		0			0			0	0		1			0					0			0							
LK-7151040	261	20	282	513	57	184	15		0		0			0			0	0		3			0					0			0							
LK-7151045	307	24	332	603	67	217	17		0		0			0			0	0		3			0					0			0							
LK-7151050	275	21	297	539	60	194	15		0		0			0			0	0		3			0					0			0							
LK-7151055	155	12	168	305	34	109	9		0		0			0			0	0		1			0					0			0							
LK-7151060	146	11	158	287	32	103	8		0		0			0			0	0		1			0					0			0							
LK-7151065	290	22	313	570	64	205	16		0		0			0			0	0		3			0					0			0							
LK-7151070	346	27	373	679	76	244	20		0		0			0			0	0		4			0					0			0							
LK-7151075	332	26	358	650	73	234	19		0		0			0			0	0		4			0					0			0							
LK-7151080	275	21	296	539	60	194	15		0		0			0			0	0		3			0					0			0							
LK-7151085	276	21	298	542	60	195	16		0		0			0			0	0		3			0					0			0							
LK-7151090	265	20	286	519	58	187	15		0		0			0			0	0		3			0					0			0							
LK-7151095	245	19	264	480	54	173	14		0		0			0			0	0		3			0					0			0							
LK-7151100	263	20	284	517	58	186	15		0		0			0			0	0		3			0					0			0							
LK-7151105	236	18	255	463	52	166	13		0		0			0			0	0		2			0					0			0							
LK-7151110	323	25	348	633	71	228	18		0		0			0			0	0		4			0					0			0							
LK-7151115	153	12	165	299	33	107	8		0		0			0			0	0		1			0					0			0							
LK-7151120	239	18	258	468	52	168	13		0		0			0			0	0		2			0					0			0							
LK-7151125	170	13	183	333	37	120	9		0		0			0			0	0		2			0					0			0							
LK-7151130	135	10	146	265	29	95	7		0		0			0			0	0		1			0					0			0							
LK-7151135	376	29	406	738	82	265	21		0		0			0			0	0		4			0					0			0							
LK-7151140	93	7	100	183	20	66	5		0		0			0			0	0		1			0					0			0							
LK-7151145	453	35	489	888	99	320	26		0		0			0			0	0		5			0					0			0							
LK-7151150	196	15	211	384	43	138	11		0		0			0			0	0		2			0					0			0							
LK-7151155	231	18	250	454	51	163	13		0		0			0			0	0		2			0					0			0							
LK-7151160	277	21	299	544	61	196	16		0		0			0			0	0		3			0					0			0							
LK-7151165	182	14	196	357	40	128	10		0		0			0			0	0		2			0					0			0							
LK-7151170	321	25	346	629	70	226	18		0		0			0			0	0		4			0					0			0							
LK-7151175	102	8	110	200	22	72	5		0		0			0			0	0		1			0					0			0							
LK-7151180	328	25	354	644	72	231	19		0		0			0			0	0		4			0					0			0							
LK-7151185	244	19	263	478	53	172	14		0		0			0			0	0		3			0					0			0							
LK-7151190	164	12	177	322	36	116	9		0		0			0			0	0		2			0					0			0							
LK-7151195	165	12	177	323	36	116	9		0		0			0			0	0		2			0					0			0							
LK-7151200	218	17	235	427	48	153	12		0		0			0			0	0		2			0					0			0							
LK-7151205	276	21	298	541	60	195	16		0		0			0			0	0		3			0					0			0							
LK-7154	20668	1734	22425	38978	5462	9847	741		0		0			2			0	0		4429			0					0			0							
LK-7154005	355	30	386	665	97	153	11		0		0			0			0	0		91			0					0			0							
LK-7154010	299	25	325	560	82	129	9		0		0			0			0	0		76			0					0			0							
LK-7154015	215	18	233	402	59	92	7		0		0			0			0	0		55			0					0			0							
LK-7154020	173	14	188	324	47	74	5		0		0			0			0	0		44			0					0			0							
LK-7154025	484	38	522	950	106	342	28		0		0			0			0	0		6			0					0			0							
LK-7154030	269	21	290	528	59	190	15		0		0			0			0	0		3			0					0			0							
LK-7154040	192	15	207	377	42	136	11		0		0			0			0	0		2			0					0			0							
LK-7154045	208	16	225	408	45	147	12		0		0			0			0	0		2			0					0			0							
LK-7154050	406	31	438	796	89	286	23		0		0			0			0	0		5			0					0			0							
LK-7154055	538	42	580	1055	118	380	31		0		0			0			0	0		6			0					0			0							
LK-7154060	365	28	394	717	80	258	21		0		0			0			0	0		4			0					0			0							
LK-7154065	242	20	263	453	66	104	7		0		0			0			0	0		62			0					0			0							
LK-7154070	259	22	281	484	71	111	8		0		0			0			0	0		66			0					0			0							
LK-7154075	553	43	596	1084	121	390	32		0		0			0			0	0		6			0					0			0							
LK-7154080	288	24	313	539	79	124	9		0		0			0			0	0		73			0					0			0							
LK-7154085	240	20	261	449	65	103	7		0		0			0			0	0		61			0					0			0							
LK-7154090	177	15	192	331	48	76	5		0		0			0			0	0		45			0					0			0							
LK-7154095	397	34	431	743	109	171	13		0		0			0			0	0		101			0					0			0							
LK-7154100	449	35	484	880	98	317	26		0		0			0			0	0		5			0					0			0							
LK-7154105	454	39	493	849	124	195	14		0		0			0			0	0		116			0					0			0							
LK-7154110	229	19	248	428	62	98	7		0		0			0			0	0		58			0					0			0							
LK-7154115	223	19	243	418	61	96	7		0		0			0			0	0		57			0					0			0							
LK-7154120	642	55	697	1200	176	276	21		0		0			0			0	0		164			0					0			0							
LK-7154125	567	49	616	1061	155	244	18		0		0			0			0	0		145			0					0			0							
LK-7154130	504	43	547	942	138	217	16		0		0			0			0	0		129			0					0			0							
LK-7154135	543	46	590	1016	149	234	17		0		0			0			0	0		139			0					0			0							
LK-7154140	439	37	477	822	120	189	14		0		0			0			0	0		112			0					0			0							
LK-7154145	272	23	296	510	74	117	8		0		0			0			0	0		69			0					0			0							
LK-7154150	209	18	227	390	57	90	6		0		0			0			0	0		53			0					0			0							
LK-7154155	720	62	782	1346	197	310	23		0		0			1			0	0		184			0					0			0							
LK-7154160	1035	89	1124	1935	284	446	33		0		0			1			0	0		265			0					0			0							
LK-7154165	364	31	395	680	99	156	11		0		0			0			0	0		93			0					0			0							
LK-7154170	245	21	267	459	67	105	8		0		0			0			0	0		62			0					0			0							
LK-7154175	257	22	279	481	70	111	8		0		0			0			0	0		66			0					0			0							
LK-7154180	250	21	272	468	68	108	8		0		0			0			0	0		64			0					0			0							
LK-7154185	311	26	338	582	85	134	10		0		0			0			0	0		79			0					0			0							
LK-7154190	501	43	545	938	137	216	16		0		0			0			0	0		128			0					0			0							
LK-7154195	453	39	492	848	124	195	14		0		0			0			0	0		116			0					0			0							
LK-7154200	395	34	429	739	108	170	12		0		0			0			0	0		101			0					0			0							
LK-7154205	634	54	689	1186	174	273	20		0		0			0			0	0		162			0					0			0							
LK-7154210	644	55	699	1204	176	277	21		0		0			0			0	0		164			0					0			0							
LK-7154215	248	21	269	463	68	106	8		0		0			0			0	0		63			0					0			0							
LK-7154220	198	17	215	370	54	85	6		0		0			0			0	0		50			0					0			0							
LK-7154225	473	40	513	884	129	203	15		0		0			0			0	0		121			0					0			0							
LK-7154230	167	14	181	312	45	72	5		0		0			0			0	0		42			0					0			0							
LK-7154235	502	43	546	940	138	216	16		0		0			0			0	0		128			0					0			0							
LK-7154240	396	34	431	741	108	171	13		0		0			0			0	0		101			0					0			0							
LK-7154245	653	56	710	1222	179	281	21		0		0			0			0	0		167			0					0			0							
LK-7154250	415	35	450	776	113	178	13		0		0			0			0	0		106			0					0			0							
LK-7154255	447	38	486	837	122	192	14		0		0			0			0	0		114			0					0			0							
LK-7154260	498	43	541	931	136	214	16		0		0			0			0	0		127			0					0			0							
LK-7154265	671	57	729	1255	184	289	22		0		0			0			0	0		171			0					0			0							
LK-7157	5786	493	6286	10827	1582	2487	182		0		0			1			0	0		1477			0					0			0							
LK-7157005	155	13	168	290	42	66	5		0		0			0			0	0		39			0					0			0							
LK-7157010	246	21	268	461	67	106	8		0		0			0			0	0		63			0					0			0							
LK-7157015	358	30	389	671	98	154	11		0		0			0			0	0		91			0					0			0							
LK-7157020	305	26	331	570	83	131	10		0		0			0			0	0		78			0					0			0							
LK-7157025	166	14	181	312	45	71	5		0		0			0			0	0		42			0					0			0							
LK-7157030	273	23	297	511	75	117	8		0		0			0			0	0		70			0					0			0							
LK-7157035	301	26	327	563	82	129	9		0		0			0			0	0		77			0					0			0							
LK-7157040	419	36	455	784	115	180	13		0		0			0			0	0		107			0					0			0							
LK-7157045	373	32	406	698	102	161	12		0		0			0			0	0		95			0					0			0							
LK-7157050	270	23	293	505	74	116	8		0		0			0			0	0		69			0					0			0							
LK-7157055	1289	111	1400	2410	353	555	42		0		0			1			0	0		330			0					0			0							
LK-7157060	160	13	174	300	44	69	5		0		0			0			0	0		41			0					0			0							
LK-7157065	344	29	373	643	94	148	11		0		0			0			0	0		88			0					0			0							
LK-7157070	331	28	359	619	90	142	10		0		0			0			0	0		84			0					0			0							
LK-7157075	377	32	410	706	103	162	12		0		0			0			0	0		96			0					0			0							
LK-7157080	419	36	455	784	115	180	13		0		0			0			0	0		107			0					0			0							
LK-7160	14266	1075	15357	27311	3471	9028	624		0		0			2			0	0		1042			0					0			0							
LK-7160005	655	44	700	1250	159	465	28		0		0			0			0	0		1			0					0			0							
LK-7160010	109	8	118	214	24	77	6		0		0			0			0	0		1			0					0			0							
LK-7160015	215	16	232	422	47	152	12		0		0			0			0	0		2			0					0			0							
LK-7160020	499	34	533	952	121	354	21		0		0			0			0	0		1			0					0			0							
LK-7160025	577	45	622	1130	127	407	33		0		0			0			0	0		7			0					0			0							
LK-7160030	606	41	647	1155	146	430	25		0		0			0			0	0		1			0					0			0							
LK-7160035	517	40	557	1013	113	364	30		0		0			0			0	0		6			0					0			0							
LK-7160040	447	35	482	877	98	315	25		0		0			0			0	0		5			0					0			0							
LK-7160045	288	22	311	565	63	203	16		0		0			0			0	0		3			0					0			0							
LK-7160050	184	15	200	345	50	79	6		0		0			0			0	0		47			0					0			0							
LK-7160055	302	26	328	565	83	130	9		0		0			0			0	0		77			0					0			0							
LK-7160060	272	23	296	510	74	117	8		0		0			0			0	0		69			0					0			0							
LK-7160065	1781	153	1935	3330	489	767	58		0		0			2			0	0		456			0					0			0							
LK-7160070	677	58	736	1266	186	292	22		0		0			0			0	0		173			0					0			0							
LK-7160075	288	22	310	564	63	203	16		0		0			0			0	0		3			0					0			0							
LK-7160080	404	31	436	792	89	285	23		0		0			0			0	0		5			0					0			0							
LK-7160085	411	32	443	806	90	290	23		0		0			0			0	0		5			0					0			0							
LK-7160090	339	26	366	666	74	239	19		0		0			0			0	0		4			0					0			0							
LK-7160095	313	24	338	615	69	221	18		0		0			0			0	0		3			0					0			0							
LK-7160100	494	38	533	968	108	348	28		0		0			0			0	0		6			0					0			0							
LK-7160105	167	13	180	328	36	118	9		0		0			0			0	0		2			0					0			0							
LK-7160110	371	25	396	707	90	263	15		0		0			0			0	0		0			0					0			0							
LK-7160115	276	18	295	526	67	196	11		0		0			0			0	0		0			0					0			0							
LK-7160120	345	23	368	657	83	244	14		0		0			0			0	0		0			0					0			0							
LK-7160125	397	27	424	757	96	281	16		0		0			0			0	0		0			0					0			0							
LK-7160130	631	54	686	1180	173	272	20		0		0			0			0	0		161			0					0			0							
LK-7160135	471	32	503	898	114	334	20		0		0			0			0	0		1			0					0			0							
LK-7160140	100	6	106	190	24	71	4		0		0			0			0	0		0			0					0			0							
LK-7160145	358	24	382	683	86	254	15		0		0			0			0	0		0			0					0			0							
LK-7160150	577	39	616	1100	140	409	24		0		0			0			0	0		1			0					0			0							
LK-7160155	489	33	523	933	118	347	20		0		0			0			0	0		1			0					0			0							
LK-7160160	706	48	755	1347	171	501	30		0		0			0			0	0		1			0					0			0							
LK-7163	13111	884	14005	25005	3168	9297	543		0		0			0			0	0		13			0					0			0							
LK-7163005	459	31	490	875	111	325	19		0		0			0			0	0		0			0					0			0							
LK-7163010	502	34	537	958	121	356	21		0		0			0			0	0		1			0					0			0							
LK-7163015	588	40	628	1121	142	417	25		0		0			0			0	0		1			0					0			0							
LK-7163020	785	53	838	1496	190	557	33		0		0			0			0	0		1			0					0			0							
LK-7163025	463	31	494	883	112	328	19		0		0			0			0	0		1			0					0			0							
LK-7163030	666	45	711	1269	161	472	28		0		0			0			0	0		1			0					0			0							
LK-7163035	442	30	473	844	107	314	18		0		0			0			0	0		0			0					0			0							
LK-7163040	682	46	729	1301	165	484	29		0		0			0			0	0		1			0					0			0							
LK-7163045	488	33	521	931	118	346	20		0		0			0			0	0		1			0					0			0							
LK-7163050	664	45	709	1266	161	471	28		0		0			0			0	0		1			0					0			0							
LK-7163055	546	37	583	1041	132	387	23		0		0			0			0	0		1			0					0			0							
LK-7163060	519	35	555	991	126	368	22		0		0			0			0	0		1			0					0			0							
LK-7163065	300	20	321	573	72	213	12		0		0			0			0	0		0			0					0			0							
LK-7163070	419	28	448	800	101	297	17		0		0			0			0	0		0			0					0			0							
LK-7163075	456	31	487	869	110	323	19		0		0			0			0	0		0			0					0			0							
LK-7163080	419	28	447	799	101	297	17		0		0			0			0	0		0			0					0			0							
LK-7163085	268	18	286	511	65	190	11		0		0			0			0	0		0			0					0			0							
LK-7163090	621	42	664	1185	150	441	26		0		0			0			0	0		1			0					0			0							
LK-7163095	417	28	445	795	101	296	17		0		0			0			0	0		0			0					0			0							
LK-7163100	228	15	244	436	55	162	9		0		0			0			0	0		0			0					0			0							
LK-7163105	442	30	473	844	107	314	18		0		0			0			0	0		0			0					0			0							
LK-7163110	94	6	100	179	22	66	4		0		0			0			0	0		0			0					0			0							
LK-7163115	233	15	249	444	56	165	9		0		0			0			0	0		0			0					0			0							
LK-7163120	484	33	517	922	117	343	20		0		0			0			0	0		1			0					0			0							
LK-7163125	425	29	454	811	103	301	18		0		0			0			0	0		0			0					0			0							
LK-7163130	777	53	830	1482	188	551	33		0		0			0			0	0		1			0					0			0							
LK-7163135	209	14	223	398	50	148	8		0		0			0			0	0		0			0					0			0							
LK-7163140	92	6	98	175	22	65	3		0		0			0			0	0		0			0					0			0							
LK-7163145	200	13	213	381	48	142	8		0		0			0			0	0		0			0					0			0							
LK-7163150	223	15	238	425	54	158	9		0		0			0			0	0		0			0					0			0							
LK-7166	12631	1074	13719	23626	3453	5431	401		0		0			1			0	0		3221			0					0			0							
LK-7166005	413	35	449	773	113	178	13		0		0			0			0	0		105			0					0			0							
LK-7166010	351	30	382	657	96	151	11		0		0			0			0	0		90			0					0			0							
LK-7166015	289	25	314	541	79	124	9		0		0			0			0	0		74			0					0			0							
LK-7166020	238	20	258	445	65	102	7		0		0			0			0	0		60			0					0			0							
LK-7166025	148	12	160	276	40	63	4		0		0			0			0	0		37			0					0			0							
LK-7166030	438	37	476	820	120	189	14		0		0			0			0	0		112			0					0			0							
LK-7166035	356	30	387	666	97	153	11		0		0			0			0	0		91			0					0			0							
LK-7166040	160	13	174	299	44	69	5		0		0			0			0	0		41			0					0			0							
LK-7166045	221	19	240	413	60	95	7		0		0			0			0	0		56			0					0			0							
LK-7166050	247	21	268	462	67	106	8		0		0			0			0	0		63			0					0			0							
LK-7166055	291	25	316	544	79	125	9		0		0			0			0	0		74			0					0			0							
LK-7166060	307	26	333	574	84	132	10		0		0			0			0	0		78			0					0			0							
LK-7166065	436	37	473	815	119	187	14		0		0			0			0	0		111			0					0			0							
LK-7166070	423	36	460	792	116	182	13		0		0			0			0	0		108			0					0			0							
LK-7166075	257	22	279	480	70	110	8		0		0			0			0	0		65			0					0			0							
LK-7166080	428	36	465	800	117	184	14		0		0			0			0	0		109			0					0			0							
LK-7166085	431	37	468	805	118	185	14		0		0			0			0	0		110			0					0			0							
LK-7166090	599	51	650	1120	164	258	19		0		0			0			0	0		153			0					0			0							
LK-7166095	397	34	431	743	109	171	13		0		0			0			0	0		101			0					0			0							
LK-7166100	584	50	634	1092	160	251	19		0		0			0			0	0		149			0					0			0							
LK-7166105	812	70	882	1519	223	350	26		0		0			1			0	0		208			0					0			0							
LK-7166110	490	42	532	917	134	211	16		0		0			0			0	0		125			0					0			0							
LK-7166115	439	37	477	822	120	189	14		0		0			0			0	0		112			0					0			0							
LK-7166120	426	36	463	797	117	183	14		0		0			0			0	0		109			0					0			0							
LK-7166125	361	31	392	675	99	155	11		0		0			0			0	0		92			0					0			0							
LK-7166130	346	29	376	648	95	149	11		0		0			0			0	0		88			0					0			0							
LK-7166135	257	22	279	481	70	111	8		0		0			0			0	0		66			0					0			0							
LK-7166140	312	26	339	584	85	134	10		0		0			0			0	0		80			0					0			0							
LK-7166145	235	20	256	440	64	101	7		0		0			0			0	0		60			0					0			0							
LK-7166150	342	29	371	639	93	147	11		0		0			0			0	0		87			0					0			0							
LK-7166155	435	37	473	814	119	187	14		0		0			0			0	0		111			0					0			0							
LK-7166160	250	21	272	468	68	108	8		0		0			0			0	0		64			0					0			0							
LK-7166165	337	29	366	630	92	145	11		0		0			0			0	0		86			0					0			0							
LK-7166170	283	24	307	529	77	121	9		0		0			0			0	0		72			0					0			0							
LK-7166175	292	25	317	546	80	125	9		0		0			0			0	0		74			0					0			0							
LK-72	157577	13916	171706	280184	42891	108247	5668		0		0			0		2	0	0		0					0			0			0							
LK-7203	24194	2138	26367	45771	5252	17559	1261		0		0			0		0	0	0		0					0			0			0							
LK-7203005	531	47	578	1004	115	385	28		0		0			0		0	0	0		0					0			0			0							
LK-7203010	553	49	602	1045	120	401	29		0		0			0		0	0	0		0					0			0			0							
LK-7203015	507	45	553	960	110	368	26		0		0			0		0	0	0		0					0			0			0							
LK-7203020	317	28	346	601	69	230	16		0		0			0		0	0	0		0					0			0			0							
LK-7203025	293	26	319	554	63	212	15		0		0			0		0	0	0		0					0			0			0							
LK-7203030	685	61	746	1295	149	497	36		0		0			0		0	0	0		0					0			0			0							
LK-7203035	558	49	608	1056	121	405	29		0		0			0		0	0	0		0					0			0			0							
LK-7203040	472	42	514	893	103	343	25		0		0			0		0	0	0		0					0			0			0							
LK-7203045	398	35	434	753	86	289	21		0		0			0		0	0	0		0					0			0			0							
LK-7203050	362	32	395	686	79	263	19		0		0			0		0	0	0		0					0			0			0							
LK-7203055	675	60	736	1278	147	490	35		0		0			0		0	0	0		0					0			0			0							
LK-7203060	467	41	509	883	101	339	24		0		0			0		0	0	0		0					0			0			0							
LK-7203065	447	39	487	845	97	324	23		0		0			0		0	0	0		0					0			0			0							
LK-7203070	347	31	378	657	75	252	18		0		0			0		0	0	0		0					0			0			0							
LK-7203075	829	74	904	1568	180	602	44		0		0			0		0	0	0		0					0			0			0							
LK-7203080	325	29	354	614	70	236	17		0		0			0		0	0	0		0					0			0			0							
LK-7203085	566	50	617	1071	123	411	30		0		0			0		0	0	0		0					0			0			0							
LK-7203090	711	63	775	1345	155	516	37		0		0			0		0	0	0		0					0			0			0							
LK-7203095	285	25	311	539	62	207	15		0		0			0		0	0	0		0					0			0			0							
LK-7203100	466	41	508	881	101	338	24		0		0			0		0	0	0		0					0			0			0							
LK-7203105	559	49	609	1057	122	406	29		0		0			0		0	0	0		0					0			0			0							
LK-7203110	666	59	726	1260	145	484	35		0		0			0		0	0	0		0					0			0			0							
LK-7203115	395	35	430	747	86	286	20		0		0			0		0	0	0		0					0			0			0							
LK-7203120	897	80	978	1697	195	651	47		0		0			0		0	0	0		0					0			0			0							
LK-7203125	564	50	615	1067	123	409	29		0		0			0		0	0	0		0					0			0			0							
LK-7203130	425	38	463	805	92	309	22		0		0			0		0	0	0		0					0			0			0							
LK-7203135	379	33	413	718	82	275	20		0		0			0		0	0	0		0					0			0			0							
LK-7203140	308	27	335	582	67	223	16		0		0			0		0	0	0		0					0			0			0							
LK-7203145	548	49	598	1037	119	398	29		0		0			0		0	0	0		0					0			0			0							
LK-7203150	292	26	318	552	63	212	15		0		0			0		0	0	0		0					0			0			0							
LK-7203155	311	27	339	589	68	226	16		0		0			0		0	0	0		0					0			0			0							
LK-7203160	514	45	560	972	112	373	27		0		0			0		0	0	0		0					0			0			0							
LK-7203165	387	34	422	732	84	281	20		0		0			0		0	0	0		0					0			0			0							
LK-7203170	363	32	396	687	79	263	19		0		0			0		0	0	0		0					0			0			0							
LK-7203175	512	45	558	969	111	372	27		0		0			0		0	0	0		0					0			0			0							
LK-7203180	388	34	422	733	84	281	20		0		0			0		0	0	0		0					0			0			0							
LK-7203185	269	24	293	509	58	195	14		0		0			0		0	0	0		0					0			0			0							
LK-7203190	512	45	558	969	111	372	27		0		0			0		0	0	0		0					0			0			0							
